X,Y,FID,Species,Address,Notes,Season,Inspected,Alive,Leaning,TreeThere,Flag,Info,POINT_X,POINT_Y,Watered,GlobalID,CreationDa,Creator,EditDate,Editor,GlobalID_2,CreationDate,Creator_1,EditDate_1,Editor_1
762333.964763001,2923248.1153755,60,ACER RUBRUM OCT. GLORY, ,Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.1077500004,42.2688800401,No,{756d7a72-f669-4870-8be1-7009c30f3406},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,9a74de02-5c5b-4371-988e-463616632bf4,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
762192.753103167,2923349.5049365,61,PRUNUS X YEDOENSIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1082700001,42.2691600409,No,{f88d636f-d029-4a2e-a814-68dc65b91b64},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c4a873dd-8c87-446a-93e3-470b47411b12,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759843.140348345,2923404.42903925,62,PRUNUS SUB AUTUMNALIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1169499994,42.2693400403,No,{a6015ef1-4d13-4ccb-8bd0-ff5b81f60ea6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,0e767b72-45af-4fc3-9a1a-2dbcdace904a,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759658.553775251,2923523.85990275,63,PRUNUS VIRGINIANA CANADA RED, ,Plant  @ T,Spring 2019,Yes, , ,Y, , ,-71.1176299989,42.2696700403,No,{2133c0d5-2c11-49dd-ba3d-28a02603b89c},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,17a11050-9d05-4f5d-b75f-124c2065b5ed,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
769131.528595671,2923568.26991892,64,MALUS 'ROYAL RAINDROPS', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0826299996,42.2696700409,No,{a43316cc-0d00-48b4-bd64-80365854b822},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,340b789e-79c7-4723-b3e0-dab994f8ce57,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
769261.175318003,2923623.5673805,65,MALUS 'ROYAL RAINDROPS', ,remove small stump. pLant @ T,Spring 2019,Yes, , ,Y, , ,-71.0821500001,42.2698200398,No,{72c7bc0b-b047-4962-bf17-b56c892795cb},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,278bba0e-5f9b-426b-bc4a-b9dcf9cbd546,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
745307.557214841,2923660.77399901,66,LIRIODENDRON 'EMERALD CITY', ,Remove small dead tree. Plant @ T.,Fall 2018,Yes, , ,Y, ,Duplicate.,-71.1706499998,42.2702100397,No,{68c5efa8-559d-4663-9ef4-873a4ff1d4ae},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b23166ac-79ff-4f99-97af-6c32a0df0331,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757409.705582678,2924060.51991867,67,PRUNUS SUB AUTUMNALIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.12593,42.271170041,No,{bb58310e-f987-434d-b802-df2aa2112fd6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b818467c-7072-4267-b9a1-667df989ab2d,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759014.61346209,2924078.54612935,68,QUERCUS X 'REGAL PRINCE', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1199999998,42.2712000401,Yes,{a5964ec5-69e1-44da-8091-ff0b8168c08e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,bfb13c2a-54fb-4e1b-bc35-0db12bb6e0c2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
767919.296112001,2924169.86057925,69,PRUNUS X YEDOENSIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0870979997,42.2713370399,No,{5248b7f1-739a-4df6-8155-e821f1ddb4e2},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,306c90a9-1832-4ad3-8dfa-f83217a2a6e1,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757528.503573418,2924126.63691242,70,QUERCUS PHELLOS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1254899998,42.2713500413,No,{d4812557-c931-467d-831d-f3c20977c7b3},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,639ee85d-4514-4c52-b03b-ba249240910b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757547.20891659,2924181.38220976,71,ULMUS CARPINIFOLIA 'ACCOLADE', ,Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.1254200004,42.2715000407,No,{e54b8ab6-e488-4e0a-8c30-09a63718df6c},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,d51dd503-6274-47c3-9faf-4b8bb23de9d6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757460.233368754,2924264.81708226,72,SYRINGA RETICULATA 'IVORY SILK', ,Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.12574,42.2717300403,No,{580b5473-c3fe-4142-a0a6-daf20d391bc0},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,759b612a-728f-431c-b010-b0e9589799c2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759053.599932671,2924365.32639568,73,GLEDITSIA TRI. INERMIS HALKA, ,Grind stump. Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.1198512316,42.2719865101,Yes,{4e57884f-86ff-4784-952f-8d793e6225dd},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,baad5938-b2f8-49d8-a8a4-2c3ff265d8b0,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
772894.20414117,2924601.66975501,74,ULMUS WILSONIANA 'PROSPECTOR', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0687089873,42.2724544003,No,{c2d17260-dd9c-4f8d-b75a-38bfbef902b4},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,458efd7e-1689-4b17-bef4-693dbc85f80b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773030.826899424,2924612.06934051,75,ULMUS WILSONIANA 'PROSPECTOR', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0682040002,42.27248104,No,{7eaa6a74-c893-4734-8089-2dd453d05c5e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1c04f73a-6286-4b81-9367-46b196881dff,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773039.698600844,2924677.34578475,76,ULMUS WILSONIANA 'PROSPECTOR', ,Grind stump Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0681699999,42.2726600401,No,{74f8bc76-a37b-4d3f-a756-83c191842599},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,45b24ccd-7eae-4706-a41a-421398c55f82,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
768040.616407424,2924714.53042167,77,PRUNUS X YEDOENSIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.08664,42.2728300408,No,{95db6061-c490-4359-8360-a259fac1bbd0},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,bd8e884b-6be7-4e10-af21-7b1c901b375a,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
770221.024120092,2924921.98735584,78,CELTIS OCCIDENTALIS, ,Plant @ T.,Fall 2018,Yes, , ,Y, , ,-71.0785799999,42.2733700398,No,{103a3758-8ed4-45f6-b810-b9d0026585e5},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a8ef3b90-45e9-40d2-a55f-645568fdffbb,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
772428.787749171,2925064.19278009,79,GLEDITSIA TRI. INERMIS SKYLINE, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0704199994,42.2737300398,No,{39eee74f-4193-4340-9483-2c84dfb9288a},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,5b5b4a60-cf71-42f1-8a10-2719f05934b9,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771655.990738347,2925355.49600326,80,CARPINUS BETULUS 'FASTIGIATE', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0732699999,42.2745400402,No,{c6605ef3-8be8-461f-baab-ed33b8ee9540},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,eceaa657-0ce6-4c30-87c1-c53d2d45fbe7,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771103.368812084,2925458.42001,81,GLEDITSIA TRI. INERMIS SKYLINE, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0753100002,42.27483004,No,{821de879-d3cb-49f8-9f19-3b7e1c838457},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,417a5868-1b94-450b-a00c-8c5a54edf147,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771103.368812084,2925458.42001,82,LIQUIDAMBAR STYR, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0753100002,42.27483004,No,{44afc36e-258f-477f-a40e-4c0f17a475e3},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,665c3781-ede2-455d-9ed9-0973b53b6fa6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
751268.382563502,2925411.91386943,83,PRUNUS VIRGINIANA CANADA RED, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1486000004,42.2749500399,No,{fff96471-458e-4d27-8eb2-bfc5cbe87712},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,84993ca7-3d94-48fb-bb8f-3866c22a349f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
750515.303689092,2925583.74554676,84,MALUS 'ROYAL RAINDROPS', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1513799997,42.2754300398,No,{d89c1711-0d76-48be-8f09-19fbf68af44b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,03a5d08a-08f8-4097-85c1-d778380e2ea2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
750547.645159841,2925616.67592709,85,SYRINGA RETICULATA 'IVORY SILK', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.15126,42.2755200409,No,{9a561e2c-051a-4ca6-b647-d5b478add54d},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,93715506-15b2-4e83-8052-e5e9f01db619,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
751561.8229215,2925788.47807692,86,ACER TRUNCATUM 'NORWEGIAN SUNSET', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1475099999,42.2759800398,No,{3d99bdd9-1f68-457a-8e17-6c6021003169},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,527eaed3-8375-440c-b46b-1e5f443d5fdb,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
751734.754990339,2925854.789296,87,ZELKOVA SERRATA 'GREEN VASE', ,Cut pit Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1468699997,42.2761600403,No,{9abb90d0-34e1-4214-90f3-7a510d4f94b6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,04084829-723d-4c7f-b2af-2224e2a3432e,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
750321.995020583,2925867.2046255,88,ACER GINNALA FLAME, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1520900002,42.2762100403,No,{26ff8077-edc3-4dda-bd5c-87af2b7cb400},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,da4bd226-a5b6-4805-b3c4-209d24ca2ef4,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
768383.651482508,2925969.80711059,89,PRUNUS X YEDOENSIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0853500003,42.2762700403,No,{61666174-f9e4-465f-b622-c918c396b96e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,19905978-54e3-4716-8387-360f8c4ec010,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
768285.889210835,2926038.572393,90,MALUS 'ROYAL RAINDROPS', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0857100002,42.2764600412,No,{0ee18b72-7326-4b2d-a908-2aa368d7e511},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2e0b075f-a94f-40c3-9c94-5e749ab098cc,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759111.854737431,2926549.75673808,91,LIRIODENDRON 'EMERALD CITY', ,Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.1195999989,42.27798004,No,{6240ccf0-adb4-4b51-b229-aed94c2cef29},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a29cb50b-fe3e-4fca-92ab-ddda06052a96,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756121.457503006,2926543.90241909,92,PRUNUS VIRGINIANA CANADA RED, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.13065,42.2780000408,No,{43d74079-34bf-4732-94ad-0a0642f22b92},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,7066e7d1-7f21-44e0-aac2-cdb4f67dd5e3,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
753536.916412264,2926558.3649886,93,QUERCUS BICOLOR, ,Plant @ T ON SIDE,Spring 2019,Yes, , ,Y, , ,-71.1401999997,42.2780700401,No,{ae6388e7-443b-4504-bdf8-d4056d76fc0e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,12ad2121-c321-49e6-afd4-5c73a6514ef3,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
753396.177848592,2926561.4158355,94,AMELANCHIER X CUMULUS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1407200003,42.2780800398,No,{4d695b84-7f8a-44b3-ad48-f9eff96976c5},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,9e5a5c5c-cf36-4752-9f3d-6e1c6335d08e,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
759119.745797753,2926600.81076984,95,GLEDITSIA TRI. INERMIS SKYLINE, ,Plant @ T,Fall 2018,Yes, , ,Y, , ,-71.1195699988,42.2781200393,No,{65e2cf32-0201-4dfe-b939-5e6191741a97},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4908b106-b935-47a5-b37a-854076e39a3f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
758405.17800118,2926666.86116268,96,LIQUIDAMBAR STYR, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1222093434,42.2783100021,No,{dc9644c6-0c8c-4f5b-a69b-3afde39ee3d5},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,572a4eb8-9e5c-4df1-9d62-7196a4b1d050,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756478.186776429,2926658.42089084,97,PRUNUS SUB AUTUMNALIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1293300003,42.2783100413,No,{73a6eff7-5b0c-470d-ad42-58934c64ab7e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,0e2ef910-416c-43e6-9108-adf7ddcde9e6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
754943.568782672,2926699.17737101,98,QUERCUS BICOLOR, ,Cut pit Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1350000002,42.2784400402,No,{70bc8719-5ccf-430a-add0-e5f9313148db},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1afbfd12-4f10-4cec-a781-8eaf96bad44f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
749479.670917839,2926698.30827826,99,ACER TRUNCATUM 'NORWEGIAN SUNSET', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.15519,42.2785000401,No,{14fbe007-a49a-43dd-9565-0fc5914ca8d7},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ac097d6f-ce62-4c9b-8da6-1615644a1f45,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775199.244150504,2926823.89693783,100,MALUS 'GOLDEN RAINDROPS', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0601500001,42.27852004,No,{140856ed-2e28-4894-8ab1-d5ad20a8323b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a9ccf395-8876-4b0c-ad76-a20dcc4daa61,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756006.646052837,2926809.43305601,101,GYMNOCLADUS DIOICUS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1310700002,42.27873004,No,{c2184323-5f33-4211-884a-5ded98dc67a0},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,98dd4c27-da14-4ca2-b8d9-17b970f79221,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756136.402683094,2926842.41363309,102,PRUNUS VIRGINIANA CANADA RED, ,Plant @ T ON SIDE,Spring 2019,Yes, , ,Y, , ,-71.1305899998,42.2788190002,No,{32d8c7b6-c626-4b22-9463-7699aa12a967},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b7fa03d1-7ba4-4c01-952b-298563d4ce4f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
749582.01946643,2926818.98093717,103,PRUNUS VIRGINIANA CANADA RED, ,Plant @ T ON SIDE,Spring 2019,Yes, , ,Y, , ,-71.1548100001,42.27883004,No,{41a508e4-3041-49b8-a2eb-92584fa8489f},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1d05d056-aebe-4ff0-8ffe-1f27d9cbf9cb,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771246.561439097,2926919.37476526,104,QUERCUS PHELLOS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0747539997,42.2788370413,No,{2d73bcb9-bf0b-400d-8187-ddd46b284c92},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2fbfedea-f9fe-4903-a40d-b6e611473572,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756138.601825669,2926959.41700801,105,PYRUS CALLERYANA 'CHANTICLEER', ,Cut pit. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1305799997,42.2791400397,No,{64a0cb91-8674-4e5f-b666-074296ccbcd6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2d70e8a5-6e22-4898-b072-0bb62773d8f8,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
765788.531344667,2927054.247527,106,ACER RUBRUM OCT. GLORY, ,Plant @ T,Spring 2019,Yes, , ,Y,yes,None,-71.0949200001,42.2792800397,No,{7dabfaa1-1ae2-44a4-80bf-3a5f0e58f681},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ed575b76-9c9c-4745-8a2f-5e0411146a22,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
756439.442431346,2927024.66950217,107,PRUNUS SUB AUTUMNALIS, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1294672871,42.2793155162,No,{2f4ce2c0-350e-4598-8a73-72e0bbb14868},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,404a9a26-bc77-44ab-aa2f-5cb3ab260dee,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
765910.048490092,2927109.48823017,108,TILIA CORDATA 'GREEN SPIRE', ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.0944699998,42.2794300403,No,{c9f2fd04-73eb-4ad3-a527-b6903fcadb12},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a808932d-4381-4099-8d51-641c1c65248c,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757217.212529346,2927226.4971825,109,ACER GINNALA FLAME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1265900003,42.2798600403,No,{93bd8769-9958-4879-99a1-f50e1738aaae},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b265580b-52d4-4b81-97c0-34465ba0702d,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757217.212529346,2927226.4971825,110,MALUS SUGARTYME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1265900003,42.2798600403,No,{956bd113-3e05-4420-bd14-94099472d48a},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,899f8e9b-d95d-4f8d-987f-d34af4175ec0,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
760074.822627753,2927253.7609075,111,GLEDITSIA TRI. INERMIS SKYLINE, ,Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1160299988,42.2799000399,No,{0073ac78-71fd-4198-ab38-c687449b56c0},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,7a3e676e-0a18-404f-af6d-d2d4a849d633,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757281.792452678,2927310.59773609,112,ACER GINNALA FLAME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1263500001,42.2800900412,No,{b84836e4-4a77-4214-9923-2d93abe6bbdb},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,097811ac-006b-4562-ab80-dc6ce716ca21,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757314.09061642,2927350.82468976,113,MALUS SUGARTYME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1262299996,42.2802000397,No,{5da8e98d-9da4-414a-be2c-297894c87a66},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,93df16d5-8991-480f-b7fe-ef8b64f065f1,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757314.09061642,2927350.82468976,114,ACER GINNALA FLAME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1262299996,42.2802000397,No,{e18e889f-e100-4bac-aa38-17acc6225aae},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b3810df2-a20c-4682-b56b-c20debef41cd,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757341.023961514,2927380.097269,115,MALUS SUGARTYME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.12613,42.2802800413,No,{f40475ca-855b-4683-9422-7ce32d5874a7},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b911da7e-ba77-4d2e-8507-b1b20ae13aa7,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757341.023961514,2927380.097269,116,ACER GINNALA FLAME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.12613,42.2802800413,No,{e22895b8-b3ff-4865-a82a-bdb9e7679d26},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4a3a721d-9459-4895-aace-cd26d6b69120,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
755460.132710174,2927404.72681293,117,TILIA CORDATA 'GREEN SPIRE', ,remove stump. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1330800004,42.2803700401,No,{c0d6e8d2-1710-42d3-bd0f-6accfb37b818},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,85958fa7-c6a6-46d6-acdc-9fbcb214b596,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757378.733531758,2927420.34850083,118,MALUS SUGARTYME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1259900003,42.2803900401,No,{3d4a8f8e-c348-4209-9fc1-c96cf45f11aa},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,052921ef-b912-44f3-b2a8-3d5275b5d8f6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
757378.733531758,2927420.34850083,119,ACER GINNALA FLAME, ,In MEDIAN STRIP. Plant @ T,Spring 2019,Yes, , ,Y, , ,-71.1259900003,42.2803900401,No,{e531c174-5d13-4871-865a-ac52924ffa62},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,8f5f6b78-12f2-4e55-9b0e-3bea55448ca5,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
